TITLE     = ""
VARIABLES = "X" "Z"
ZONE T="CELL"
 I=129, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 2.10553360E+01 2.21161842E+00
 2.10405159E+01 2.47406006E+00
 2.10195732E+01 2.75290012E+00
 2.09913826E+01 3.04875851E+00
 2.09547424E+01 3.36244106E+00
 2.09084892E+01 3.69401932E+00
 2.08510399E+01 4.04367924E+00
 2.07811928E+01 4.41113949E+00
 2.06974220E+01 4.79549885E+00
 2.05982780E+01 5.19554138E+00
 2.04826927E+01 5.60924053E+00
 2.03493118E+01 6.03394032E+00
 2.01976013E+01 6.46644116E+00
 2.00268173E+01 6.90249920E+00
 1.98372078E+01 7.33769894E+00
 1.96288109E+01 7.76696205E+00
 1.94025612E+01 8.18490028E+00
 1.91597366E+01 8.58633995E+00
 1.89018822E+01 8.96622181E+00
 1.86310577E+01 9.31990147E+00
 1.83497429E+01 9.64362144E+00
 1.80605507E+01 9.93420124E+00
 1.77660751E+01 1.01896191E+01
 1.74695015E+01 1.04085779E+01
 1.71737862E+01 1.05906582E+01
 1.68816757E+01 1.07364416E+01
 1.65961647E+01 1.08472013E+01
 1.63198280E+01 1.09251404E+01
 1.60550880E+01 1.09732199E+01
 1.58038712E+01 1.09948778E+01
 1.55675316E+01 1.09937811E+01
 1.53466797E+01 1.09737015E+01
 1.51414871E+01 1.09381390E+01
 1.49395180E+01 1.08866787E+01
 1.47292137E+01 1.08150578E+01
 1.45119095E+01 1.07206011E+01
 1.42892075E+01 1.06008816E+01
 1.40629387E+01 1.04536390E+01
 1.38348770E+01 1.02772379E+01
 1.36064529E+01 1.00706005E+01
 1.33791542E+01 9.83315945E+00
 1.31547928E+01 9.56528187E+00
 1.29352570E+01 9.26852226E+00
 1.27212524E+01 8.94465923E+00
 1.25126839E+01 8.59451771E+00
 1.23118782E+01 8.21983814E+00
 1.21194839E+01 7.82216072E+00
 1.19360161E+01 7.40555763E+00
 1.17637634E+01 6.97175980E+00
 1.16037750E+01 6.52616024E+00
 1.14574051E+01 6.07573986E+00
 1.13258743E+01 5.62322140E+00
 1.12094879E+01 5.17377853E+00
 1.11084938E+01 4.73097801E+00
 1.10227776E+01 4.29868221E+00
 1.09519577E+01 3.87968063E+00
 1.08953094E+01 3.47621918E+00
 1.08518028E+01 3.08986187E+00
 1.08202171E+01 2.72171974E+00
 1.07992935E+01 2.37239838E+00
 1.07876778E+01 2.04207897E+00
 1.07839966E+01 1.73058033E+00
 1.07870483E+01 1.43743992E+00
 1.07955742E+01 1.16199970E+00
 1.08086205E+01 9.03458595E-01
 1.08264732E+01 6.45318031E-01
 1.08507156E+01 3.71179581E-01
 1.08823967E+01 8.04805756E-02
 1.09226227E+01 -2.27279663E-01
 1.09725189E+01 -5.52320480E-01
 1.10332108E+01 -8.94660950E-01
 1.11058235E+01 -1.25393867E+00
 1.11913109E+01 -1.62941933E+00
 1.12906265E+01 -2.01980114E+00
 1.14044189E+01 -2.42348194E+00
 1.15332222E+01 -2.83792019E+00
 1.16772842E+01 -3.26017857E+00
 1.18365288E+01 -3.68651867E+00
 1.20105362E+01 -4.11280155E+00
 1.21986008E+01 -4.53504086E+00
 1.23998642E+01 -4.94713783E+00
 1.26132011E+01 -5.34475803E+00
 1.28371239E+01 -5.72403908E+00
 1.30710983E+01 -6.08056068E+00
 1.33139038E+01 -6.41245842E+00
 1.35634041E+01 -6.71616078E+00
 1.38208199E+01 -6.98905945E+00
 1.40841866E+01 -7.22839832E+00
 1.43515015E+01 -7.43167877E+00
 1.46209335E+01 -7.59798050E+00
 1.48891068E+01 -7.72731781E+00
 1.51526260E+01 -7.82149792E+00
 1.54086876E+01 -7.88363934E+00
 1.56546402E+01 -7.91728020E+00
 1.58883667E+01 -7.92630196E+00
 1.61084175E+01 -7.91463852E+00
 1.63141823E+01 -7.88628101E+00
 1.65178108E+01 -7.84155846E+00
 1.67312241E+01 -7.77667999E+00
 1.69536591E+01 -7.68908024E+00
 1.71840858E+01 -7.57637978E+00
 1.74209023E+01 -7.43676186E+00
 1.76626587E+01 -7.26878166E+00
 1.79084778E+01 -7.07086086E+00
 1.81567192E+01 -6.84185982E+00
 1.84047318E+01 -6.58170223E+00
 1.86517334E+01 -6.28990173E+00
 1.88954353E+01 -5.96730232E+00
 1.91330910E+01 -5.61542034E+00
 1.93635941E+01 -5.23581982E+00
 1.95837784E+01 -4.83205795E+00
 1.97923660E+01 -4.40728188E+00
 1.99871063E+01 -3.96614075E+00
 2.01665306E+01 -3.51332188E+00
 2.03294373E+01 -3.05334091E+00
 2.04749489E+01 -2.59198189E+00
 2.06025314E+01 -2.13300228E+00
 2.07125282E+01 -1.68141842E+00
 2.08051682E+01 -1.24048233E+00
 2.08815575E+01 -8.13360214E-01
 2.09426880E+01 -4.02441025E-01
 2.09900665E+01 -9.24110412E-03
 2.10251045E+01 3.64980698E-01
 2.10492325E+01 7.19938278E-01
 2.10641479E+01 1.05535984E+00
 2.10708809E+01 1.37162209E+00
 2.10709572E+01 1.66925907E+00
 2.10655022E+01 1.94900036E+00
 2.10553360E+01 2.21161842E+00
