TITLE     = ""
VARIABLES = "X" "Z"
ZONE T="CELL"
 I=129, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 -3.03200340E+01 -2.11420059E-01
 -3.03368568E+01 -5.32679558E-01
 -3.03721428E+01 -8.73517990E-01
 -3.04291344E+01 -1.23400211E+00
 -3.05114365E+01 -1.61387920E+00
 -3.06225014E+01 -2.01220036E+00
 -3.07660484E+01 -2.42780209E+00
 -3.09453583E+01 -2.85855770E+00
 -3.11634445E+01 -3.30202103E+00
 -3.14228630E+01 -3.75514030E+00
 -3.17246628E+01 -4.21373844E+00
 -3.20697212E+01 -4.67413902E+00
 -3.24575233E+01 -5.13179779E+00
 -3.28850555E+01 -5.58134079E+00
 -3.33496666E+01 -6.01868153E+00
 -3.38470078E+01 -6.43936157E+00
 -3.43704224E+01 -6.83887958E+00
 -3.49143028E+01 -7.21417904E+00
 -3.54714203E+01 -7.56244182E+00
 -3.60349083E+01 -7.88194180E+00
 -3.65981865E+01 -8.17175865E+00
 -3.71548462E+01 -8.43190193E+00
 -3.77001381E+01 -8.66305828E+00
 -3.82291222E+01 -8.86655808E+00
 -3.87387085E+01 -9.04429912E+00
 -3.92265129E+01 -9.19827938E+00
 -3.96906853E+01 -9.33072090E+00
 -4.01305199E+01 -9.44396019E+00
 -4.05457974E+01 -9.54010010E+00
 -4.09367561E+01 -9.62120056E+00
 -4.13040638E+01 -9.68915939E+00
 -4.16487789E+01 -9.74562168E+00
 -4.19722366E+01 -9.79207992E+00
 -4.22953034E+01 -9.83205795E+00
 -4.26383782E+01 -9.86723900E+00
 -4.30019379E+01 -9.89587784E+00
 -4.33861637E+01 -9.91569996E+00
 -4.37910175E+01 -9.92375851E+00
 -4.42160988E+01 -9.91613865E+00
 -4.46601772E+01 -9.88761902E+00
 -4.51206398E+01 -9.83108044E+00
 -4.55930233E+01 -9.73793984E+00
 -4.60704994E+01 -9.59817886E+00
 -4.65437603E+01 -9.40043926E+00
 -4.69976616E+01 -9.13673878E+00
 -4.74189568E+01 -8.80198002E+00
 -4.77904224E+01 -8.39816094E+00
 -4.81009388E+01 -7.93278217E+00
 -4.83449554E+01 -7.42022038E+00
 -4.85250187E+01 -6.87570095E+00
 -4.86501598E+01 -6.31465912E+00
 -4.87338829E+01 -5.74912071E+00
 -4.87898826E+01 -5.18787861E+00
 -4.88294411E+01 -4.63724136E+00
 -4.88606358E+01 -4.10173893E+00
 -4.88881206E+01 -3.58471870E+00
 -4.89138222E+01 -3.08849812E+00
 -4.89378834E+01 -2.61457920E+00
 -4.89596176E+01 -2.16385841E+00
 -4.89781570E+01 -1.73662186E+00
 -4.89928436E+01 -1.33274078E+00
 -4.90033436E+01 -9.51781273E-01
 -4.90096569E+01 -5.92961311E-01
 -4.90121174E+01 -2.55460739E-01
 -4.90111637E+01 6.17599487E-02
 -4.90069771E+01 3.78937721E-01
 -4.89990616E+01 7.16319084E-01
 -4.89869404E+01 1.07485771E+00
 -4.89703178E+01 1.45544052E+00
 -4.89491367E+01 1.85875893E+00
 -4.89236641E+01 2.28528023E+00
 -4.88943768E+01 2.73511887E+00
 -4.88619423E+01 3.20794106E+00
 -4.88266182E+01 3.70287895E+00
 -4.87876606E+01 4.21833992E+00
 -4.87423992E+01 4.75185871E+00
 -4.86853981E+01 5.29990196E+00
 -4.86079407E+01 5.85740090E+00
 -4.84983635E+01 6.41724110E+00
 -4.83434391E+01 6.96956158E+00
 -4.81308365E+01 7.50122070E+00
 -4.78541374E+01 7.99630165E+00
 -4.75124359E+01 8.43999863E+00
 -4.71146011E+01 8.81939888E+00
 -4.66717243E+01 9.12916184E+00
 -4.62018204E+01 9.36885834E+00
 -4.57173443E+01 9.54537868E+00
 -4.52317810E+01 9.66738224E+00
 -4.47540760E+01 9.74574089E+00
 -4.42899418E+01 9.79033947E+00
 -4.38432026E+01 9.80899811E+00
 -4.34161758E+01 9.80815888E+00
 -4.30099964E+01 9.79269981E+00
 -4.26249218E+01 9.76622105E+00
 -4.22608185E+01 9.73145962E+00
 -4.19174576E+01 9.69051838E+00
 -4.15943241E+01 9.64509964E+00
 -4.12709808E+01 9.59313870E+00
 -4.09266376E+01 9.53075886E+00
 -4.05599976E+01 9.45638180E+00
 -4.01700592E+01 9.36826229E+00
 -3.97562599E+01 9.26452160E+00
 -3.93184090E+01 9.14309978E+00
 -3.88566780E+01 9.00176048E+00
 -3.83723068E+01 8.83825779E+00
 -3.78668022E+01 8.65044117E+00
 -3.73425674E+01 8.43617916E+00
 -3.68033981E+01 8.19372177E+00
 -3.62536049E+01 7.92188168E+00
 -3.56983757E+01 7.61990070E+00
 -3.51443672E+01 7.28796005E+00
 -3.45977592E+01 6.92704201E+00
 -3.40659142E+01 6.53893948E+00
 -3.35555267E+01 6.12654209E+00
 -3.30735207E+01 5.69345951E+00
 -3.26244926E+01 5.24337768E+00
 -3.22141266E+01 4.78151798E+00
 -3.18455315E+01 4.31280136E+00
 -3.15199280E+01 3.84140015E+00
 -3.12384987E+01 3.37247849E+00
 -3.10005569E+01 2.91061878E+00
 -3.08039856E+01 2.45917797E+00
 -3.06464386E+01 2.02166080E+00
 -3.05245018E+01 1.60064220E+00
 -3.04345894E+01 1.19793892E+00
 -3.03728676E+01 8.14919472E-01
 -3.03355789E+01 4.52280044E-01
 -3.03190994E+01 1.10239983E-01
 -3.03200340E+01 -2.11420059E-01
