TITLE     = ""
VARIABLES = "X" "Z"
ZONE T="CELL"
 I=129, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 2.75725746E+01 -3.88790607E+01
 2.75883865E+01 -3.92592239E+01
 2.75951195E+01 -3.96638584E+01
 2.75912476E+01 -4.00940037E+01
 2.75748634E+01 -4.05504608E+01
 2.75442314E+01 -4.10336971E+01
 2.74973869E+01 -4.15439796E+01
 2.74323463E+01 -4.20806408E+01
 2.73471451E+01 -4.26430035E+01
 2.72396088E+01 -4.32286644E+01
 2.71078682E+01 -4.38354397E+01
 2.69498062E+01 -4.44589615E+01
 2.67638397E+01 -4.50940037E+01
 2.65483856E+01 -4.57363606E+01
 2.63030052E+01 -4.63772392E+01
 2.60275269E+01 -4.70094967E+01
 2.57225227E+01 -4.76267242E+01
 2.53900528E+01 -4.82194996E+01
 2.50325394E+01 -4.87815189E+01
 2.46535110E+01 -4.93055820E+01
 2.42565727E+01 -4.97870445E+01
 2.38464165E+01 -5.02212620E+01
 2.34277344E+01 -5.06054974E+01
 2.30045128E+01 -5.09390831E+01
 2.25825310E+01 -5.12212372E+01
 2.21647263E+01 -5.14543247E+01
 2.17564774E+01 -5.16397762E+01
 2.13598824E+01 -5.17821407E+01
 2.09789467E+01 -5.18845368E+01
 2.06148148E+01 -5.19521618E+01
 2.02696609E+01 -5.19890785E+01
 1.99439621E+01 -5.20002556E+01
 1.96381378E+01 -5.19899178E+01
 1.93334389E+01 -5.19591236E+01
 1.90117836E+01 -5.19050789E+01
 1.86735344E+01 -5.18231201E+01
 1.83196068E+01 -5.17098045E+01
 1.79521751E+01 -5.15612221E+01
 1.75725937E+01 -5.13733387E+01
 1.71843529E+01 -5.11437416E+01
 1.67893028E+01 -5.08684826E+01
 1.63924026E+01 -5.05472374E+01
 1.59962273E+01 -5.01776791E+01
 1.56052017E+01 -4.97607231E+01
 1.52243423E+01 -4.92984009E+01
 1.48565292E+01 -4.87919426E+01
 1.45069885E+01 -4.82479000E+01
 1.41756630E+01 -4.76629352E+01
 1.38706207E+01 -4.70547008E+01
 1.35930252E+01 -4.64287186E+01
 1.33416367E+01 -4.57847977E+01
 1.31189346E+01 -4.51361370E+01
 1.29242325E+01 -4.44888592E+01
 1.27566719E+01 -4.38496780E+01
 1.26147842E+01 -4.32242394E+01
 1.24971199E+01 -4.26170635E+01
 1.24019814E+01 -4.20318794E+01
 1.23280525E+01 -4.14710236E+01
 1.22738266E+01 -4.09362793E+01
 1.22378159E+01 -4.04284954E+01
 1.22184372E+01 -3.99480247E+01
 1.22138596E+01 -3.94946957E+01
 1.22222519E+01 -3.90679646E+01
 1.22417259E+01 -3.86670017E+01
 1.22703743E+01 -3.82907963E+01
 1.23091507E+01 -3.79154587E+01
 1.23615837E+01 -3.75172997E+01
 1.24299240E+01 -3.70955563E+01
 1.25165558E+01 -3.66498566E+01
 1.26238823E+01 -3.61799622E+01
 1.27540588E+01 -3.56862164E+01
 1.29090309E+01 -3.51693153E+01
 1.30901527E+01 -3.46303844E+01
 1.32980347E+01 -3.40711975E+01
 1.35323715E+01 -3.34938812E+01
 1.37916946E+01 -3.29010963E+01
 1.40734482E+01 -3.22959614E+01
 1.43738747E+01 -3.16820431E+01
 1.46882439E+01 -3.10634422E+01
 1.50118637E+01 -3.04436779E+01
 1.53369141E+01 -2.98328018E+01
 1.56619644E+01 -2.92280197E+01
 1.59825134E+01 -2.86340809E+01
 1.62921143E+01 -2.80646801E+01
 1.65914726E+01 -2.75185776E+01
 1.68809128E+01 -2.70024776E+01
 1.71636581E+01 -2.65203953E+01
 1.74441528E+01 -2.60770035E+01
 1.77270317E+01 -2.56782246E+01
 1.80168343E+01 -2.53268814E+01
 1.83156204E+01 -2.50279808E+01
 1.86222839E+01 -2.47836399E+01
 1.89348030E+01 -2.45939827E+01
 1.92464828E+01 -2.44598961E+01
 1.95528030E+01 -2.43753242E+01
 1.98475075E+01 -2.43357182E+01
 2.01268005E+01 -2.43360615E+01
 2.04040337E+01 -2.43697643E+01
 2.06927109E+01 -2.44456196E+01
 2.09902573E+01 -2.45670223E+01
 2.12873268E+01 -2.47356224E+01
 2.15845680E+01 -2.49604797E+01
 2.18728447E+01 -2.52338028E+01
 2.21548653E+01 -2.55615807E+01
 2.24291611E+01 -2.59362221E+01
 2.27002907E+01 -2.63564205E+01
 2.29724884E+01 -2.68192387E+01
 2.32504845E+01 -2.73176193E+01
 2.35379601E+01 -2.78513622E+01
 2.38368034E+01 -2.84115982E+01
 2.41461182E+01 -2.89979553E+01
 2.44640541E+01 -2.96024418E+01
 2.47859383E+01 -3.02233601E+01
 2.51068306E+01 -3.08521366E+01
 2.54215813E+01 -3.14882755E+01
 2.57238388E+01 -3.21221447E+01
 2.60088158E+01 -3.27523804E+01
 2.62725258E+01 -3.33745384E+01
 2.65112114E+01 -3.39835167E+01
 2.67233086E+01 -3.45763969E+01
 2.69079018E+01 -3.51504612E+01
 2.70655251E+01 -3.57026958E+01
 2.71974182E+01 -3.62315559E+01
 2.73055077E+01 -3.67356396E+01
 2.73921013E+01 -3.72144794E+01
 2.74596596E+01 -3.76677418E+01
 2.75106812E+01 -3.80958366E+01
 2.75476074E+01 -3.84992981E+01
 2.75725746E+01 -3.88790607E+01
