TITLE     = ""
VARIABLES = "X" "Z"
ZONE T="CELL"
 I=129, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 1.99986458E+01 1.42171860E+00
 1.99843216E+01 1.66336060E+00
 1.99634171E+01 1.92014217E+00
 1.99345779E+01 2.19247818E+00
 1.98964310E+01 2.48087883E+00
 1.98476028E+01 2.78563976E+00
 1.97864342E+01 3.10646057E+00
 1.97111320E+01 3.44314098E+00
 1.96202469E+01 3.79457951E+00
 1.95116806E+01 4.15939808E+00
 1.93842316E+01 4.53557968E+00
 1.92363548E+01 4.92023945E+00
 1.90671921E+01 5.31025886E+00
 1.88763046E+01 5.70147991E+00
 1.86636162E+01 6.08955860E+00
 1.84302711E+01 6.46977902E+00
 1.81772995E+01 6.83733940E+00
 1.79071426E+01 7.18738079E+00
 1.76221848E+01 7.51589775E+00
 1.73257065E+01 7.81891823E+00
 1.70207214E+01 8.09375763E+00
 1.67112160E+01 8.33849907E+00
 1.64007187E+01 8.55227947E+00
 1.60923195E+01 8.73536110E+00
 1.57895088E+01 8.88862133E+00
 1.54948997E+01 9.01371956E+00
 1.52104568E+01 9.11263943E+00
 1.49377632E+01 9.18744087E+00
 1.46779442E+01 9.24024105E+00
 1.44317818E+01 9.27330017E+00
 1.41996956E+01 9.28882122E+00
 1.39818001E+01 9.28905964E+00
 1.37779617E+01 9.27608013E+00
 1.35757065E+01 9.25002098E+00
 1.33630180E+01 9.20765877E+00
 1.31408310E+01 9.14606094E+00
 1.29105568E+01 9.06209946E+00
 1.26741028E+01 8.95276070E+00
 1.24336243E+01 8.81525993E+00
 1.21914864E+01 8.64759922E+00
 1.19502449E+01 8.44890118E+00
 1.17119408E+01 8.21926117E+00
 1.14776802E+01 7.95966148E+00
 1.12484741E+01 7.67273903E+00
 1.10241318E+01 7.36132145E+00
 1.08038139E+01 7.02698231E+00
 1.05900764E+01 6.67300224E+00
 1.03846169E+01 6.30099774E+00
 1.01891518E+01 5.91450214E+00
 1.00070953E+01 5.51690102E+00
 9.84031677E+00 5.11208058E+00
 9.69013214E+00 4.70528126E+00
 9.55793381E+00 4.29924011E+00
 9.44383621E+00 3.89811993E+00
 9.34745788E+00 3.50527763E+00
 9.26794052E+00 3.12366009E+00
 9.20412064E+00 2.75547981E+00
 9.15454864E+00 2.40250111E+00
 9.11762238E+00 2.06590176E+00
 9.09183502E+00 1.74623966E+00
 9.07575607E+00 1.44382000E+00
 9.06795502E+00 1.15846157E+00
 9.06715393E+00 8.89821052E-01
 9.07215118E+00 6.37321472E-01
 9.08191681E+00 4.00261879E-01
 9.09662247E+00 1.63521767E-01
 9.11764145E+00 -8.78810882E-02
 9.14615631E+00 -3.54499817E-01
 9.18342590E+00 -6.36720657E-01
 9.23074722E+00 -9.34720039E-01
 9.28962708E+00 -1.24837875E+00
 9.36149597E+00 -1.57732010E+00
 9.44787979E+00 -1.92058086E+00
 9.55020904E+00 -2.27684021E+00
 9.66964722E+00 -2.64420033E+00
 9.80712891E+00 -3.02020073E+00
 9.96288300E+00 -3.40188026E+00
 1.01366806E+01 -3.78605843E+00
 1.03273964E+01 -4.16930199E+00
 1.05339432E+01 -4.54736233E+00
 1.07537270E+01 -4.91725922E+00
 1.09843445E+01 -5.27396202E+00
 1.12239075E+01 -5.61550140E+00
 1.14694595E+01 -5.93862057E+00
 1.17202568E+01 -6.23926163E+00
 1.19784355E+01 -6.51447773E+00
 1.22418022E+01 -6.75923824E+00
 1.25109291E+01 -6.97062016E+00
 1.27844620E+01 -7.14642048E+00
 1.30582809E+01 -7.28566170E+00
 1.33288574E+01 -7.39031792E+00
 1.35930252E+01 -7.46362209E+00
 1.38479042E+01 -7.50912190E+00
 1.40912437E+01 -7.53059864E+00
 1.43216324E+01 -7.53203869E+00
 1.45384216E+01 -7.51733780E+00
 1.47414780E+01 -7.49005794E+00
 1.49432755E+01 -7.45051861E+00
 1.51561165E+01 -7.39582062E+00
 1.53798866E+01 -7.32423782E+00
 1.56143570E+01 -7.23378182E+00
 1.58591461E+01 -7.12235928E+00
 1.61133575E+01 -6.98818207E+00
 1.63754654E+01 -6.82981968E+00
 1.66442108E+01 -6.64571762E+00
 1.69182587E+01 -6.43393993E+00
 1.71941757E+01 -6.19371891E+00
 1.74688911E+01 -5.92524052E+00
 1.77414322E+01 -5.62798023E+00
 1.80064583E+01 -5.30481815E+00
 1.82625389E+01 -4.95632172E+00
 1.85055923E+01 -4.58693981E+00
 1.87336731E+01 -4.19909954E+00
 1.89438438E+01 -3.79831791E+00
 1.91347313E+01 -3.38789940E+00
 1.93049812E+01 -2.97383785E+00
 1.94541931E+01 -2.55959988E+00
 1.95825768E+01 -2.15017796E+00
 1.96907616E+01 -1.74886227E+00
 1.97800446E+01 -1.35896206E+00
 1.98517990E+01 -9.82837677E-01
 1.99077988E+01 -6.22301102E-01
 1.99498177E+01 -2.78520584E-01
 1.99795341E+01 4.78601456E-02
 1.99987030E+01 3.56597900E-01
 2.00088882E+01 6.47840500E-01
 2.00113487E+01 9.22021866E-01
 2.00076294E+01 1.17973804E+00
 1.99986458E+01 1.42171860E+00
