TITLE     = ""
VARIABLES = "X" "Z"
ZONE T="CELL"
 I=129, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 -5.48431015E+01 1.37186050E-02
 -5.48490048E+01 2.17661858E-01
 -5.48672199E+01 4.34141159E-01
 -5.49000168E+01 6.63261414E-01
 -5.49496555E+01 9.04879570E-01
 -5.50185776E+01 1.15828037E+00
 -5.51092815E+01 1.42265797E+00
 -5.52239418E+01 1.69673920E+00
 -5.53641605E+01 1.97859764E+00
 -5.55319214E+01 2.26654053E+00
 -5.57273388E+01 2.55785942E+00
 -5.59510612E+01 2.85019875E+00
 -5.62021637E+01 3.14074039E+00
 -5.64789581E+01 3.42649937E+00
 -5.67795754E+01 3.70480061E+00
 -5.71003246E+01 3.97272110E+00
 -5.74378967E+01 4.22790050E+00
 -5.77880573E+01 4.46814060E+00
 -5.81463432E+01 4.69173908E+00
 -5.85081386E+01 4.89756107E+00
 -5.88694191E+01 5.08502006E+00
 -5.92263794E+01 5.25403976E+00
 -5.95753765E+01 5.40500164E+00
 -5.99135971E+01 5.53880215E+00
 -6.02390766E+01 5.65660000E+00
 -6.05503368E+01 5.75967789E+00
 -6.08462429E+01 5.84939957E+00
 -6.11262417E+01 5.92718124E+00
 -6.13902760E+01 5.99438190E+00
 -6.16386795E+01 6.05224132E+00
 -6.18719768E+01 6.10189915E+00
 -6.20908356E+01 6.14429951E+00
 -6.22959804E+01 6.18028164E+00
 -6.25005436E+01 6.21242046E+00
 -6.27174568E+01 6.24216080E+00
 -6.29471588E+01 6.26840114E+00
 -6.31898403E+01 6.28962040E+00
 -6.34456444E+01 6.30368233E+00
 -6.37142372E+01 6.30757809E+00
 -6.39948177E+01 6.29710198E+00
 -6.42854214E+01 6.26676083E+00
 -6.45825195E+01 6.21009827E+00
 -6.48806763E+01 6.12058163E+00
 -6.51728439E+01 5.99259853E+00
 -6.54511833E+01 5.82242012E+00
 -6.57080555E+01 5.60865879E+00
 -6.59349442E+01 5.35299778E+00
 -6.61249638E+01 5.06031990E+00
 -6.62742615E+01 4.73755836E+00
 -6.63844395E+01 4.39420223E+00
 -6.64594841E+01 4.03992176E+00
 -6.65085411E+01 3.68251801E+00
 -6.65398216E+01 3.32821846E+00
 -6.65604019E+01 2.98054218E+00
 -6.65752983E+01 2.64234066E+00
 -6.65874004E+01 2.31545925E+00
 -6.65982819E+01 2.00141907E+00
 -6.66082764E+01 1.70122147E+00
 -6.66173363E+01 1.41545773E+00
 -6.66251373E+01 1.14443779E+00
 -6.66314411E+01 8.88137817E-01
 -6.66361618E+01 6.46281242E-01
 -6.66392803E+01 4.18500900E-01
 -6.66409588E+01 2.04219818E-01
 -6.66413402E+01 2.81810760E-03
 -6.66405773E+01 -1.98597908E-01
 -6.66384983E+01 -4.12859917E-01
 -6.66349220E+01 -6.40640259E-01
 -6.66297245E+01 -8.82477760E-01
 -6.66228771E+01 -1.13877773E+00
 -6.66144752E+01 -1.40975952E+00
 -6.66047382E+01 -1.69548035E+00
 -6.65939617E+01 -1.99565887E+00
 -6.65821648E+01 -2.30964184E+00
 -6.65690231E+01 -2.63648033E+00
 -6.65529156E+01 -2.97461987E+00
 -6.65309811E+01 -3.32220078E+00
 -6.64981842E+01 -3.67636204E+00
 -6.64474583E+01 -4.03351784E+00
 -6.63707161E+01 -4.38744068E+00
 -6.62588406E+01 -4.73023892E+00
 -6.61079407E+01 -5.05229950E+00
 -6.59165764E+01 -5.34421921E+00
 -6.56886006E+01 -5.59902191E+00
 -6.54308033E+01 -5.81195831E+00
 -6.51517773E+01 -5.98135948E+00
 -6.48591614E+01 -6.10866070E+00
 -6.45607185E+01 -6.19761944E+00
 -6.42634392E+01 -6.25383854E+00
 -6.39727211E+01 -6.28386021E+00
 -6.36920834E+01 -6.29409790E+00
 -6.34234619E+01 -6.29002094E+00
 -6.31676578E+01 -6.27575874E+00
 -6.29249764E+01 -6.25438213E+00
 -6.26953220E+01 -6.22796059E+00
 -6.24784184E+01 -6.19803906E+00
 -6.22739029E+01 -6.16573810E+00
 -6.20688248E+01 -6.12956047E+00
 -6.18500233E+01 -6.08694076E+00
 -6.16168213E+01 -6.03703976E+00
 -6.13685226E+01 -5.97889900E+00
 -6.11046219E+01 -5.91137886E+00
 -6.08247757E+01 -5.83323956E+00
 -6.05290604E+01 -5.74312210E+00
 -6.02180576E+01 -5.63961983E+00
 -5.98928642E+01 -5.52135944E+00
 -5.95549584E+01 -5.38708210E+00
 -5.92063427E+01 -5.23560047E+00
 -5.88497830E+01 -5.06604195E+00
 -5.84890175E+01 -4.87803936E+00
 -5.81277561E+01 -4.67165947E+00
 -5.77700615E+01 -4.44746018E+00
 -5.74205971E+01 -4.20663834E+00
 -5.70837593E+01 -3.95088196E+00
 -5.67638016E+01 -3.68236065E+00
 -5.64640617E+01 -3.40345860E+00
 -5.61882400E+01 -3.11714172E+00
 -5.59381199E+01 -2.82599926E+00
 -5.57155418E+01 -2.53312111E+00
 -5.55212212E+01 -2.24125862E+00
 -5.53547001E+01 -1.95288181E+00
 -5.52157020E+01 -1.67059898E+00
 -5.51022625E+01 -1.39612198E+00
 -5.50128364E+01 -1.13145828E+00
 -5.49451446E+01 -8.77799988E-01
 -5.48966980E+01 -6.36019707E-01
 -5.48650646E+01 -4.06780243E-01
 -5.48479557E+01 -1.90219879E-01
 -5.48431015E+01 1.37186050E-02
